,destinyDisplayName,memberType,game_active,bungie_clan,discordName
2794,MyWelfareCheck,2,True,[SHDM],[SHDM] Mywelfarecheck
2795,GawkyFlounder26,2,True,[SHDM],[SHDM] gawkyflounder26
2796,PARAMILITARY US,2,True,[SHDM],[SHDM] PARAMILITARY US
2797,ReconGator15,2,True,[SHDM],[SHDM] ReconGator15
2798,TRAINY187,2,True,[SHDM],[SHDM] trainy187
2799,beckhamNcheez,2,True,[SHDM],[SHDM] Beckhamncheez
2800,BrodoSwaggins0,2,True,[SHDM],[SHDM] BrodoSwaggins0
2801,AFROMAN40oz,2,True,[SHDM],[SHDM] AFROMAN40oz
2802,RandyBeard3,2,True,[SHDM],[SHDM] RandyBeard3
2803,MasterEddy117,2,True,[SHDM],[SHDM] MasterEddy117
2804,BrashHurdle2058,2,True,[SHDM],[SHDM] BrashHurdle2058
2805,Apollinarisius,2,False,[SHDM],[SHDM] Apollinarisius
2806,Jetfuel08,2,True,[SHDM],[SHDM] Jetfuel08
2807,THExSOULREAVER,2,True,[SHDM],[SHDM] THExSOULREAVER
2808,xxcoopxxxxx,2,False,[SHDM],[SHDM] xxcoopxxxxx
2809,xX Hamilton Xx2,2,True,[SHDM],[SHDM] xX Hamilton Xx2
2810,TheGreat11882,2,True,[SHDM],[SHDM] TheGreat11882
2811,Bamboozled Bud,2,True,[ONYX],[ONYX] Bamboozled Bud
2812,Guwapo21,2,True,[ONYX],[ONYX] Guwapo21
2813,El Grupo,2,True,[ONYX],[ONYX] El grupo
2814,KyKyG33,2,True,[ONYX],[ONYX] KyKyG33
2815,MacMuney,2,True,[ONYX],[ONYX] MacMuney
2816,StarryOrca,2,True,[ONYX],[ONYX] StarryOrca
2817,BruhItsEli,2,True,[ONYX],[ONYX] BruhItsEli
2818,RadiantFoal4802,2,True,[ONYX],[ONYX] RadiantFoal4802
2819,ShavedProduct3,2,True,[ONYX],[ONYX] ShavedProduct3
2820,Strifexn,2,True,[ONYX],
2821,KryptekOne,3,True,[ONYX],[ONYX] KryptekOne
2822,JAHUZY,2,True,[ONYX],[ONYX] JAHUZY
2823,EzyWolfShade,2,True,[ONYX],[ONYX] EzyWolfShade
2824,AFratPledge,2,True,[ONYX],[ONYX] AFratPledge
2825,GSA Reaper,2,True,[ONYX],[ONYX] GSA Reaper
2826,A Can o Trash,2,True,[ONYX],[ONYX] A can o trash
2827,SeaAttorney5572,2,True,[ONYX],[ONYX] SeaAttorney5572
2828,AmericaDumThicc,2,True,[ONYX],[ONYX] AmericaDumThicc
2829,Jute11,2,True,[ONYX],[ONYX] Jute11
2830,Chaphy,2,False,[ONYX],[ONYX] Chaphy
2831,MyNameIsJeferry,2,True,[ONYX],[ONYX] MynameisJeferry
2832,WobblierCafe667,2,True,[ONYX],[ONYX] WobblierCafe667
2833,Superstitiious,2,True,[ONYX],[ONYX] Superstitiious
2834,Corey J914,2,True,[ONYX],[ONYX] Corey J914
2835,GuerillaThunder,2,True,[ONYX],[ONYX] GuerillaThunder
2836,jedifurby187,2,False,[ONYX],
2837,PWConquistador,2,True,[ONYX],[ONYX] PWConquistador
2838,Almanackist,2,True,[ONYX],[ONYX] Almanackist
2839,kapit1,2,True,[ONYX],[ONYX]  Kapit1
2840,xXMbalmerXx,2,True,[ONYX],[ONYX] xXMbalmerXx
2841,SpottiestJam,2,True,[ONYX],[ONYX] Spottiestjam
2842,AceBalloon3721,2,True,[ONYX],[ONYX] AceBalloon3721
2843,DONJUAN3121,2,True,[ONYX],[ONYX] Donjuan3121
2844,UD Sherlock,2,True,[ONYX],[ONYX] UD Sherlock
2845,sabes19,2,False,[ONYX],[ONYX] sabes19
2846,Atro Cyclone,2,True,[ONYX],[ONYX] Atro Cyclone
2847,Boom Botti,2,True,[ONYX],[ONYX] Boom Botti
2848,Paluche12,2,True,[ONYX],[ONYX] Paluche12
2849,Bengineer21,2,True,[ONYX],[ONYX] Bengineer21
2850,HIGHONBAGGING23,2,True,[ONYX],[ONYX] HIGHONBAGGING23
2851,dac the madcow,2,True,[ONYX],[ONYX] dac the madcow
2852,LordTacu,2,True,[ONYX],[ONYX] LordTacu
2853,Qustomeyzd13,2,True,[ONYX],[ONYX] Qustomeyzd13
2854,vtfisherman802,2,True,[ONYX],[ONYX] VTFisherman802
2855,IsPhoenixPerson,2,True,[ONYX],[ONYX] IsPhoenixPerson
2856,Aerdius,2,True,[ONYX],[ONYX] Aerdius
2857,FireDemon555,2,True,[ONYX],[ONYX] Firedemon555
2858,trash panda0132,2,True,[ONYX],[ONYX] trash panda0132
2859,LoudAttacker,2,True,[ONYX],[ONYX] LoudAttacker
2860,benitamarie420,2,True,[ONYX],[ONYX]benitamarie420
2861,Wathefauqturtle,2,True,[ONYX],[ONYX] wathefauqturtle
2862,Airthunder546,2,True,[ONYX],[ONYX]Airthunder546
2863,TH3GR3ATG0D,2,True,[ONYX],[ONYX] TH3GR3ATG0D
2864,RootFiller,2,True,[ONYX],[ONYX] Rootfiller
2865,GotsolidSLIME,2,True,[ONYX],[ONYX] GotSolidSlime
2866,Sear Mordant,2,True,[ONYX],[ONYX] Sear Mordant
2867,ShroudedOnyx,5,False,[ONYX],
2868,MadMexMike,2,True,[ONYX],[ONYX] MadMexMike
2869,HellJumpxr,2,True,[ONYX],[ONYX] HellJumpxr
2870,eShadow V2,2,True,[ONYX],[ONYX] eShadow v2
2871,SozzledGlint595,2,True,[ONYX],[ONYX] SozzledGlint595
2872,Brofari,2,True,[ONYX],[ONYX] Brofari
2873,BillyBobJoe2526,2,True,[ONYX],[ONYX] Billybobjoe2526
2874,LumpyMashedTato,2,True,[ONYX],[ONYX] LumpyMashedTato
2875,JiveJaguar09,2,True,[ONYX],[ONYX] JiveJaguar09
2876,UnchainedAc3,2,True,[ONYX],[ONYX] UnchainedAc3
2877,dragonwolf317,2,True,[ONYX],[ONYX] Dragonwolf317
2878,duckyDOTnet,2,True,[ONYX],[ONYX] duckyDOTnet
2879,MOLEMAN11031999,2,True,[ONYX],[ONYX] MoleMan11031999
2880,DANTRICKY32,2,True,[ONYX],[ONYX] DANTRICKY32
2881,Sir Meliodas xX,2,True,[ONYX],[ONYX] Sir meliodas xx
2882,Mr DarkWarlock,2,True,[ONYX],[ONYX] Mr DarkWarlock
2883,DaigleTheBagel,2,True,[ONYX],[ONYX] DaigleTheBagel
2884,JustinTimer8888,2,True,[ONYX],[ONYX] JustinTimer8888
2885,scary skull5690,2,True,[ONYX],[ONYX] Scary Skull5690
2886,TerraGaming77,2,True,[ONYX],[ONYX] TerraGaming77
2887,Idl3handss,2,True,[ONYX],[ONYX] Idl3handss
2888,SimplyEA01,2,True,[ONYX],[ONYX] SimplyEA01
2889,TinBobcat364409,2,True,[ONYX],[ONYX] TinBobcat364409
2890,TehPeachyPear,2,True,[ONYX],[ONYX] TehPeachyPear
2891,BunchofPeanuts,2,True,[ONYX],[ONYX] BunchofPeanuts
2892,ArtbookDreamer,2,True,[ONYX],[ONYX] ArtBookDreamer
2893,DeathWarrior972,2,True,[ONYX],[ONYX] DeathWarrior972
2894,Pizzle x Homie,2,True,[ONYX],
2895,chrisladdy,2,True,[ONYX],[ONYX] ChrisLaddy
2896,Instant Celery,3,True,[ONYX],[ONYX] Instant Celery
2897,DankPeppaPig,2,True,[ONYX],[ONYX] Dankpeppapig
2898,lindsay1188,2,True,[ONYX],[ONYX] Lindsay1188
2899,BestAtom090,2,True,[GUNN],[GUNN] BestAtom090
2900,That1Bystander,2,True,[GUNN],[GUNN] That1Bystander
2901,I Am Toxik,2,True,[GUNN],[GUNN] I Am Toxik
2902,FrostFire12603,2,True,[GUNN],[GUNN] FrostFire12603
2903,Camander M,2,True,[GUNN],
2904,SlyMacDaddy,2,True,[GUNN],[GUNN] SlyMacDaddy
2905,Proximus Glaive,2,True,[GUNN],[GUNN] Proximus Glaive
2906,Smokin Plenty,2,True,[GUNN],[GUNN] Smokin Plenty
2907,AGPMysteryy,2,True,[GUNN],[GUNN] AGPMysteryy
2908,vToxikk,2,True,[GUNN],[GUNN] vToxikk
2909,AnyDuckling9762,2,True,[GUNN],[GUNN] AnyDuckling9762
2910,ZOMBIEAPOCYLPSC,2,True,[GUNN],[GUNN] ZOMBIEAPOCYLPSC
2911,AveryYz711,2,True,[GUNN],[GUNN] AveryYz711
2912,Ray The Poet,2,True,[GUNN],[GUNN] Ray the poet
2913,ynot428888,2,True,[GUNN],[GUNN] ynot428888
2914,xXxEARS24xXx,2,True,[GUNN],[GUNN] xXxEars24xXx
2915,lordfailface,2,True,[GUNN],[GUNN] lordfailface
2916,TomentoseLotus9,2,True,[GUNN],[GUNN] TomentoseLotus9
2917,Colosseum King,2,True,[GUNN],[GUNN] Colosseum King
2918,B1ackNovember,2,True,[GUNN],[GUNN] B1ackNovember
2919,foul gam3r,2,True,[GUNN],[GUNN] foul gam3r
2920,RAgE NiGHtMarE6,2,True,[GUNN],[GUNN] Rage Nightmare6
2921,GlazedxXxBacon,2,True,[GUNN],[GUNN] GlazedxXxBacon
2922,ArrowInMyHead,2,True,[GUNN],[GUNN] ArrowInMyHead
2923,Ego Victor,2,True,[GUNN],[GUNN] Ego Victor
2924,xBLiNDxPhenom,2,True,[GUNN],[GUNN] xBLiNDxPhenom
2925,irongamer39,2,True,[GUNN],[GUNN] irongamer39
2926,jacsdyingday,2,True,[GUNN],[GUNN] jacsdyingday
2927,SKEGWOG,2,True,[GUNN],[GUNN] SKEGWOG
2928,Ejwboss,3,True,[GUNN],[GUNN] Ejwboss
2929,Ankrich2009,2,True,[GUNN],[GUNN] Ankrich2009
2930,BxiGxDuxB,2,True,[GUNN],[GUNN] BxiGxDuxB
2931,Vaor Kast,2,True,[GUNN],[GUNN] Vaor Kast
2932,JediEvvie,2,True,[GUNN],[GUNN] Jedievvie
2933,KingSpleej,2,True,[GUNN],[GUNN] KingSpleej
2934,TheFreshMemes,2,True,[GUNN],[GUNN] TheFreshMemes
2935,RyzuXB1,2,True,[GUNN],[GUNN] RyzuXB1
2936,DAT ONE BLAKE,2,True,[GUNN],[GUNN] DAT ONE BLAKE
2937,Laser freak 171,2,True,[GUNN],[GUNN] Laser freak 171
2938,FantomFlame600,2,True,[GUNN],[GUNN] FantomFlame600
2939,FunnyKiNgLiL,2,True,[GUNN],[GUNN] FunnyKiNgLiL
2940,Fierce Flame47,2,True,[GUNN],[GUNN] Fierce Flame47
2941,Suave Rogue,2,True,[GUNN],[GUNN] Suave Rogue
2942,tHatSn1nja7,2,True,[GUNN],[GUNN] tHatSn1nja7
2943,TheFleaXx,2,True,[GUNN],[GUNN] TheFleaXx
2944,TenguErick,2,True,[GUNN],[GUNN] TenguErick
2945,octomar,2,True,[GUNN],[GUNN] octomar
2946,Dlantemolove,2,True,[GUNN],[GUNN] Dlantemolove
2947,AirXNorfzz,2,True,[GUNN],[GUNN] AirXNorfzz
2948,wildcat champ21,2,True,[GUNN],[GUNN] Wildcat Champ21
2949,Delta7teenAdmin,3,False,[GUNN],
2950,Shaggy158,2,True,[GUNN],[GUNN] Shaggy158
2951,FATtony2102,2,True,[GUNN],
2952,FlyCowboy88,2,True,[GUNN],[GUNN] FlyCowboy88
2953,Ralph Nadeshot,2,True,[GUNN],
2954,Jarrison75,2,True,[GUNN],[GUNN] Jarrison75
2955,DJNINJASNIPES,2,True,[GUNN],[GUNN] DJNINJASNIPES
2956,Nord Sword,2,True,[GUNN],[GUNN] Nord Sword
2957,St Warhammer,2,False,[GUNN],[GUNN] St Warhammer
2958,ZT Reno,2,True,[GUNN],
2959,SIMPLE SPACE2,2,True,[GUNN],[GUNN] SIMPLE SPACE2
2960,Mythriver,2,True,[GUNN],[GUNN] Mythriver
2961,The Cuban Panda,2,True,[GUNN],[GUNN] The Cuban Panda
2962,II FadedSnow,2,False,[GUNN],
2963,I Am Col Sarge,2,True,[GUNN],[GUNN] I Am Col Sarge
2964,Ricky McNuggets,2,True,[GUNN],[GUNN] Ricky McNuggets
2965,scorpion32218,2,False,[GUNN],[GUNN] scorpion32218
2966,vxsios,2,True,[GUNN],[GUNN] vxsios
2967,P07US,2,True,[GUNN],[GUNN] MR P07US
2968,RoofKorean021,2,True,[GUNN],[GUNN] RoofKorean021
2969,superg360,2,True,[GUNN],[GUNN] SuperG360
2970,Crims0nRedw0lf,2,True,[GUNN],[GUNN] Crims0nRedw0lf
2971,Mitsuki345,2,True,[GUNN],[GUNN] Mitsuki345
2972,ChargedSet1,2,True,[GUNN],[GUNN] ChargedSet1
2973,Yeolus,2,True,[GUNN],[GUNN] Yeolus
2974,MACx2o3,2,True,[GUNN],[GUNN] MACx2o3
2975,darth ced242,2,True,[GUNN],[GUNN] darth ced242
2976,dragvesk,2,True,[GUNN],[GUNN] dragvesk
2977,C Squared3000,2,True,[GUNN],
2978,ModernBlackIce,2,False,[GUNN],[GUNN] ModernBlackIce
2979,Shrouded-Gunners,5,False,[GUNN],
2980,JustC4LLMeHell,2,True,[GUNN],[GUNN] JustC4LLMeHell
2981,T0pGuNSHOOTeR,2,True,[GUNN],[GUNN] T0pGuNSHOOTeR
2982,Axzeedee,2,True,[GUNN],[GUNN] Axzeedee
2983,Koala Cody,2,True,[GUNN],[GUNN] Koala Cody
2984,mountainman2121,2,True,[GUNN],[GUNN] mountainman2121
2985,vFarah,2,True,[GUNN],[GUNN] vFarah
2986,what you were,2,True,[GUNN],[GUNN] what you were
2987,FlamingCoffee4,2,True,[GUNN],[GUNN] FlamingCoffee4
